DBN,School Name,Location Type,"Total Guidance Counselors (GC) & Social Workers (SW)


(includes GCs, SWs, ATRs, School Response Clinicians, High Needs Counselors, High Need SWs, Single Shepherds, Bridging the Gap SWs)",Total GC,Total SW,Full-time GC,Full-Time SW,Part-time GC,Part-Time SW,Bilingual GC,Bilingual SW,GC Serving More than One Location,SW Serving More than One Location,High Needs GC,High Needs SW,Bridging the Gap,School Response Clinician,Single Shepherd,Learning to Work,School Psychologist Providing Mandated Counseling,CBO Partner for Mental Health Support,2020-21 SY Enrollment,Ratio GC & SW,Ratio GC Only,Ratio SW Only
29Q147,P.S./M.S. 147 Ronald McNair,K-8,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,502,209,502,359
29Q156,P.S. 156 Laurelton,Elementary,3.2,1,2.2,1,2.2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,154,48,154,70
29Q176,P.S. 176 Cambria Heights,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,660,471,660,660
29Q181,P.S. 181 Brookfield,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,286,119,286,204
29Q192,I.S. 192 The Linden,Junior High-Intermediate-Middle,1.2,1,0.2,1,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,410,342,410,410
29Q195,P.S. 195 William Haberle,Elementary,1.0,1,0,1,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,416,416,416,416
29Q208,P.S./I.S. 208,K-8,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,727,303,727,519
29Q238,I.S. 238 - Susan B. Anthony Academy,Junior High-Intermediate-Middle,4.0,3,1,3,1,0,0,1,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,132",283,377,"1,132"
29Q243,Institute for Health Professions at Cambria Heights,High school,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,470,209,470,376
29Q248,Queens Preparatory Academy,High school,1.3,1,0.3,1,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,238,188,238,238
29Q251,P.S. 251 Queens,Elementary,1.4,0,1.4,0,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,299,214,299,214
29Q259,Pathways College Preparatory School: A College Board School,Secondary School,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,617,206,309,617
29Q265,Excelsior Preparatory High School,High school,2.3,2,0.3,2,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,401,177,201,401
29Q268,P.S./I.S. 268,K-8,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,628,285,628,523
29Q270,The Gordon Parks School,K-8,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,698,317,698,582
29Q272,George Washington Carver High School for the Sciences,High school,2.3,2,0.3,2,0.3,0,0,0,1,0,0,false,no,false,false,false,false,false,no,345,152,173,345
29Q283,Preparatory Academy for Writers: A College Board School,Secondary School,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,541,246,541,451
29Q289,Queens United Middle School,Junior High-Intermediate-Middle,4.0,3,1,3,1,0,0,0,0,0,0,false,no,false,true,false,false,false,no,174,44,58,174
29Q295,P.S./I.S. 295,K-8,2.6,1,1.6,1,1.6,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,533,205,533,333
29Q313,Benjamin Franklin High School for Finance & Information Technology,High school,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,420,187,420,336
29Q326,Cambria Heights Academy,High school,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,true,false,false,false,no,355,111,178,296
29Q327,Eagle Academy for Young Men III,Secondary School,3.0,2,1,2,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,422,141,211,422
29Q355,Collaborative Arts Middle School,Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,true,false,false,false,no,393,123,197,328
29Q356,Community Voices Middle School,Junior High-Intermediate-Middle,1.2,0,1.2,0,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,319,266,319,266
29Q360,P.S. 360,Elementary,1.0,0,1,0,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,325,325,325,325
29Q492,"Mathematics, Science Research and Technology Magnet High School",High school,2.3,2,0.3,2,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,348,155,174,348
29Q498,Humanities & Arts Magnet High School,High school,3.3,2,1.3,2,1.3,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,393,121,197,314
30Q002,P.S. 002 Alfred Zimberg,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,501,358,501,501
30Q010,I.S. 010 Horace Greeley,Junior High-Intermediate-Middle,2.4,2,0.4,2,0.4,0,0,0,1,0,0,false,no,false,false,false,false,false,no,762,318,381,762
30Q011,P.S. 011 Kathryn Phelan,Elementary,2.0,1,1,1,1,0,0,0,1,0,0,false,no,false,false,false,false,false,no,820,410,820,820
30Q017,P.S. 017 Henry David Thoreau,Elementary,2.3,2,0.3,2,0.3,0,0,0,1,0,0,false,no,false,false,false,false,false,no,574,250,287,574
30Q069,P.S. 069 Jackson Heights,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,870,544,870,870
30Q070,P.S. 070,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,803,502,803,803
30Q076,P.S. 076 William Hallet,Elementary,2.4,2,0.4,2,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,402,168,201,402
30Q078,P.S./I.S. 78Q,K-8,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,678,308,678,565
30Q084,P.S. 084 Steinway,Elementary,1.2,0,1.2,0,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,275,229,275,229
30Q085,P.S. 085 Judge Charles Vallone,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,584,265,584,487
30Q092,P.S. 092 Harry T. Stewart Sr.,Elementary,1.8,1,0.8,1,0.8,0,0,1,1,0,0,false,no,false,false,false,false,false,no,845,469,845,845
30Q111,P.S. 111 Jacob Blackwell,K-8,2.4,1,1.4,1,1.4,0,0,0,2,0,0,false,no,false,false,false,false,false,no,329,137,329,235
30Q112,P.S. 112 Dutch Kills,Elementary,1.4,1,0.4,1,0.4,0,0,1,1,0,0,false,no,false,false,false,false,false,no,394,281,394,394
30Q122,P.S. 122 Mamie Fay,K-8,2.6,2,0.6,2,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,"1,261",485,631,"1,261"
30Q126,Albert Shanker School for Visual and Performing Arts,Junior High-Intermediate-Middle,4.0,3,1,3,1,0,0,1,0,0,0,false,no,false,false,false,false,false,no,582,146,194,582
30Q127,P.S. 127 Aerospace Science Magnet School,K-8,4.4,4,0.4,4,0,0,0.4,2,0,0,0,false,no,false,false,false,false,false,no,"1,109",252,277,"1,109"
30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,5.2,4,1.2,4,1.2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,"1,166",224,292,972
30Q145,I.S. 145 Joseph Pulitzer,Junior High-Intermediate-Middle,5.4,5,0.4,5,0.4,0,0,2,1,0,0,false,no,false,false,false,false,false,no,"1,602",297,320,"1,602"
30Q148,P.S. 148 Queens,Elementary,1.8,1,0.8,1,0.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,728,404,728,728
30Q149,P.S. 149 Christa McAuliffe,Elementary,3.4,2,1.4,2,1.4,0,0,2,1,0,0,false,ARPA funded,false,false,false,false,false,no,856,252,428,611
30Q150,P.S. 150 Queens,Elementary,3.4,2,1.4,2,1.4,0,0,2,0,0,0,false,ARPA funded,false,false,false,false,false,no,918,270,459,656
30Q151,P.S. 151 Mary D. Carter,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,294,184,294,294
30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,827,414,827,827
30Q166,P.S. 166 Henry Gradstein,Elementary,2.0,2,0,2,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,894,447,447,894
30Q171,P.S. 171 Peter G. Van Alst,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,397,248,397,397
30Q204,I.S. 204 Oliver W. Holmes,Junior High-Intermediate-Middle,2.2,2,0.2,2,0.2,0,0,1,0,0,0,false,no,false,false,false,false,false,no,382,174,191,382
30Q212,P.S. 212,Elementary,2.4,1,1.4,1,1.4,0,0,1,1,0,0,false,ARPA funded,false,false,false,false,false,no,725,302,725,518
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,Early Childhood,2.2,1,1.2,1,1.2,0,0,1,1,0,0,true,ARPA funded,false,false,false,false,false,no,228,104,228,190
30Q227,I.S. 227 Louis Armstrong,Junior High-Intermediate-Middle,4.2,3,1.2,3,1.2,0,0,1,0,0,0,false,Tax levy funded,false,false,false,false,false,no,"1,541",367,514,"1,284"
30Q228,The Ivan Lafayette Early Childhood School of the Arts,Early Childhood,2.4,1,1.4,1,1.4,0,0,1,0,0,0,true,ARPA funded,false,false,false,false,false,no,250,104,250,179
30Q230,I.S. 230,Junior High-Intermediate-Middle,4.4,3,1.4,3,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,133",258,378,809
30Q234,P.S. 234,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,400,167,400,286
30Q235,Academy for New Americans,Junior High-Intermediate-Middle,0.4,0.4,0,0,0,0.4,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,74,74,74,74
30Q258,Energy Tech High School,High school,3.0,1,2,1,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,527,176,527,264
30Q280,PS280Q: Home of the Lionhearts,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,526,239,526,438
30Q286,"Young Women's Leadership School, Astoria",Secondary School,3.0,2,1,2,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,597,199,299,597
30Q291,Hunters Point Community Middle School,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,417,190,417,348
30Q300,The 30th Avenue School (G&T Citywide),K-8,3.3,2,1.3,2,1.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,534,162,267,411
30Q301,Academy for Careers in Television and Film,High school,4.0,1,3,1,3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,571,143,571,190
30Q329,East Elmhurst Community School,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,439,200,439,366
30Q361,The Woodside Community School,Elementary,1.0,0,1,0,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,480,480,480,480
30Q384,Hunters Point Elementary School,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,true,ARPA funded,false,false,false,false,false,no,136,68,136,136
30Q398,The Hector Figueroa School,Elementary,2.0,0,2,0,2,0,0,0,1,0,0,false,ARPA funded,false,false,false,false,false,no,183,92,183,92
30Q445,William Cullen Bryant High School,High school,10.8,10,0.8,10,0.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,"2,141",198,214,"2,141"
30Q450,Long Island City High School,High school,15.2,9,6.2,9,6.2,0,0,6,0,0,0,false,no,false,false,false,false,false,no,"2,157",142,240,348
30Q501,Frank Sinatra School of the Arts High School,High school,6.0,6,0,6,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,874,146,146,874
30Q502,Information Technology High School,High school,6.4,5,1.4,5,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,948,148,190,677
30Q555,Newcomers High School,High school,4.0,3,1,3,1,0,0,3,1,0,0,false,ARPA funded,false,false,false,false,false,no,676,169,225,676
30Q575,Academy of American Studies,High school,7.0,6,1,6,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,"1,118",160,186,"1,118"
30Q580,Baccalaureate School for Global Education,Secondary School,1.0,0,1,0,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,579,579,579,579
31R001,P.S. 001 Tottenville,Elementary,0.6,0,0.6,0,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,390,390,390,390
31R002,I.S. R002 George L. Egbert,Junior High-Intermediate-Middle,2.0,1.6,0.4,1,0.4,0.6,0,0,0,0,0,false,no,false,false,false,false,false,no,986,493,616,986
31R003,P.S. 003 The Margaret Gioiosa School,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,634,352,634,634
31R004,P.S. 004 Maurice Wollin,Elementary,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,735,245,368,735
31R005,P.S. 005 Huguenot,Elementary,2.6,1.4,1.2,1,1.2,0.4,0,0,0,0,0,true,ARPA funded,false,false,false,false,false,no,282,108,201,235
31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,470,261,470,470
31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,195",373,598,996
31R008,P.S. 8 Shirlee Solomon,Elementary,1.6,0,1.6,0,1.6,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,557,348,557,348
31R009,Naples Street Elementary School,Elementary,3.4,2,1.4,2,1.2,0,0.2,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,298,88,149,213
31R010,Fort Hill Collaborative Elementary School,Elementary,1.4,1,0.4,1,0.4,0,0,1,0,0,0,false,ARPA funded,false,false,false,false,false,no,205,146,205,205
31R011,P.S. 11 Thomas Dongan School,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,313,130,313,224
31R013,P.S. 013 M. L. Lindemeyer,Elementary,4.4,3,1.4,3,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,827,188,276,591
31R016,P.S. 016 John J. Driscoll,Elementary,3.4,1,2.4,1,1.6,0,0.8,0,0,0,0,false,no,true,false,false,false,false,no,417,123,417,174
31R018,P.S. 018 John G. Whittier,Elementary,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,432,144,216,432
31R019,P.S. 019 The Curtis School,Elementary,1.8,1,0.8,1,0.8,0,0,0,1,0,0,false,no,false,false,false,false,false,no,535,297,535,535
31R020,P.S. 020 Port Richmond,Elementary,2.8,2,0.8,2,0.6,0,0.2,1,1,0,0,false,no,false,false,false,false,false,no,405,145,203,405
31R021,P.S. 21 Margaret Emery-Elm Park,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,402,251,402,402
31R022,P.S. 022 Graniteville,Elementary,3.6,2,1.6,2,1.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,845,235,423,528
31R023,P.S. 023 Richmondtown,Elementary,1.8,0.4,1.4,0,1.4,0.4,0,0,0,0.4,0,false,ARPA funded,false,false,false,false,false,no,565,314,565,404
31R024,I.S. 024 Myra S. Barnes,Junior High-Intermediate-Middle,3.4,3,0.4,3,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,308",385,436,"1,308"
31R026,P.S. 026 The Carteret School,Elementary,1.2,0,1.2,0,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,285,237,285,237
31R027,I.S. 027 Anning S. Prall,Junior High-Intermediate-Middle,4.4,3,1.4,3,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,045",238,348,746
31R028,The Eagle Academy for Young Men of Staten Island,Secondary School,2.2,2,0.2,2,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,343,156,172,343
31R029,P.S. 029 Bardwell,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,640,267,640,457
31R030,P.S. 030 Westerleigh,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,772,483,772,772
31R031,P.S. 031 William T. Davis,Elementary,1.8,1.2,0.6,1,0.6,0.2,0,0,0,0.2,0,false,no,false,false,false,false,false,no,372,207,310,372
31R032,P.S. 032 The Gifford School,Elementary,0.6,0,0.6,0,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,642,642,642,642
31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,3.6,3,0.6,3,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,002",278,334,"1,002"
31R035,P.S. 35 The Clove Valley School,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,430,195,430,358
31R036,P.S. 036 J. C. Drumgoole,Elementary,3.2,1.6,1.6,1,1,0.6,0.6,0,0,0,0,false,no,false,false,false,false,false,no,821,257,513,513
31R038,P.S. 038 George Cromwell,Elementary,3.0,1.4,1.6,0,1.6,1.4,0,0,0,0.6,0,false,no,false,false,false,false,false,no,392,131,280,245
31R039,P.S. 39 Francis J. Murphy Jr.,Elementary,2.4,0,2.4,0,2.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,496,207,496,207
31R041,The Stephanie A. Vierno School,Elementary,3.6,1,2.6,1,2.6,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,663,184,663,255
31R042,P.S. 042 Eltingville,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,047",654,"1,047","1,047"
31R044,P.S. 044 Thomas C. Brown,Elementary,3.4,2,1.4,2,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,649,191,325,464
31R045,P.S. 045 John Tyler,Elementary,2.6,2,0.6,2,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,836,322,418,836
31R046,P.S. 046 Albert V. Maniscalco,Elementary,1.6,0,1.6,0,1.6,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,240,150,240,150
31R047,CSI High School for International Studies,High school,3.3,3,0.3,3,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,505,155,168,505
31R048,P.S. 048 William G. Wilcox,K-8,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,968,403,968,691
31R049,I.S. 49 Berta A. Dreyfus,Junior High-Intermediate-Middle,3.6,2,1.6,2,1.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,626,174,313,391
31R050,P.S. 050 Frank Hankinson,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,713,446,713,713
31R051,I.S. 051 Edwin Markham,Junior High-Intermediate-Middle,6.0,5,1,5,1,0,0,0,1,0,0,false,no,false,false,false,false,false,no,"1,380",230,276,"1,380"
31R052,P.S. 052 John C. Thompson,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,594,424,594,594
31R053,The Barbara Esselborn School,Elementary,2.6,1,1.6,1,1.6,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,813,313,813,508
31R054,P.S. 054 Charles W. Leng,Elementary,1.8,0,1.8,0,1.8,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,785,436,785,436
31R055,P.S. 055 Henry M. Boehm,Elementary,2.0,1.6,0.4,0,0.4,1.6,0,0,0,0.8,0,false,no,false,false,false,false,false,no,546,273,341,546
31R056,P.S. 56 The Louis Desario School,Elementary,0.8,0,0.8,0,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,580,580,580,580
31R057,P.S. 057 Hubert H. Humphrey,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,582,364,582,582
31R058,Space Shuttle Columbia School,Elementary,2.4,1.4,1,1,1,0.4,0,0,0,0,0,false,no,false,false,false,false,false,no,660,275,471,660
31R059,The Harbor View School,Elementary,1.4,0,1.4,0,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,306,219,306,219
31R060,P.S. 060 Alice Austen,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,753,418,753,753
31R061,I.S. 061 William A Morris,Junior High-Intermediate-Middle,4.6,4,0.6,4,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,001",218,250,"1,001"
31R062,The Kathleen Grimm School for Leadership and Sustainability,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,true,ARPA funded,false,false,false,false,false,no,436,198,436,363
31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,true,false,false,false,no,461,210,461,384
31R064,Gaynor McCown Expeditionary Learning School,High school,3.3,2,1.3,2,1.3,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,429,131,215,339
31R065,P.S. 65 The Academy of Innovative Learning,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,405,169,405,289
31R068,Port Richmond School for Visionary Learning,Elementary,3.2,2,1.2,2,1.2,0,0,0,0,0,0,true,ARPA funded,false,false,false,false,false,no,368,115,184,307
31R069,P.S. 069 Daniel D. Tompkins,Elementary,3.8,2,1.8,2,1.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,883,232,442,491
31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,4.6,4,0.6,4,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,517",330,379,"1,517"
31R074,P.S. 74 Future Leaders Elementary School,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,267,167,267,267
31R075,I.S. 075 Frank D. Paulo,Junior High-Intermediate-Middle,4.4,4,0.4,4,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,446",329,362,"1,446"
31R078,P.S. 78,Elementary,3.2,2,1.2,2,1.2,0,0,0,1,0,0,false,no,false,false,false,false,false,no,670,209,335,558
31R080,The Michael J. Petrides School,K-12 all grades,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,376",459,688,"1,376"
31R440,New Dorp High School,High school,20.0,15,5,15,5,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"3,128",156,209,626
31R445,Port Richmond High School,High school,12.0,9,3,9,3,0,0,0,0,0,0,false,no,false,false,false,false,false,"New York Center for Interpersonal Development, Inc.","1,538",128,171,513
31R450,Curtis High School,High school,14.0,12,2,12,2,0,0,1,0,0,0,false,no,false,false,false,false,false,no,"2,455",175,205,"1,228"
31R455,Tottenville High School,High school,21.0,17,4,17,4,0,0,1,0,0,0,false,no,false,false,false,false,false,no,"3,726",177,219,932
31R460,Susan E. Wagner High School,High school,16.0,14,2,14,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"3,332",208,238,"1,666"
31R470,Concord High School,High school,3.0,2,1,2,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,true,false,no,177,59,89,177
31R600,Ralph R. McKee Career and Technical Education High School,High school,5.0,3.8,1.2,3,1.2,0.8,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,838,168,221,698
31R605,Staten Island Technical High School,High school,7.0,6,1,5,1,1,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,336",191,223,"1,336"
31R861,Staten Island School of Civic Leadership,K-8,2.8,1,1.8,1,1.8,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,878,314,878,488
